time_stamp	key0_27.5Hz	key1_29.135Hz	key2_30.868Hz	key3_32.703Hz	key4_34.648Hz	key5_36.708Hz	key6_38.891Hz	key7_41.203Hz	key8_43.654Hz	key9_46.249Hz	key10_48.999Hz	key11_51.913Hz	key12_55.0Hz	key13_58.27Hz	key14_61.735Hz	key15_65.406Hz	key16_69.296Hz	key17_73.416Hz	key18_77.782Hz	key19_82.407Hz	key20_87.307Hz	key21_92.499Hz	key22_97.999Hz	key23_103.826Hz	key24_110.0Hz	key25_116.541Hz	key26_123.471Hz	key27_130.813Hz	key28_138.591Hz	key29_146.832Hz	key30_155.563Hz	key31_164.814Hz	key32_174.614Hz	key33_184.997Hz	key34_195.998Hz	key35_207.652Hz	key36_220.0Hz	key37_233.082Hz	key38_246.942Hz	key39_261.626Hz	key40_277.183Hz	key41_293.665Hz	key42_311.127Hz	key43_329.628Hz	key44_349.228Hz	key45_369.994Hz	key46_391.995Hz	key47_415.305Hz	key48_440.0Hz	key49_466.164Hz	key50_493.883Hz	key51_523.251Hz	key52_554.365Hz	key53_587.33Hz	key54_622.254Hz	key55_659.255Hz	key56_698.456Hz	key57_739.989Hz	key58_783.991Hz	key59_830.609Hz	key60_880.0Hz	key61_932.328Hz	key62_987.767Hz	key63_1046.502Hz	key64_1108.731Hz	key65_1174.659Hz	key66_1244.508Hz	key67_1318.51Hz	key68_1396.913Hz	key69_1479.978Hz	key70_1567.982Hz	key71_1661.219Hz	key72_1760.0Hz	key73_1864.655Hz	key74_1975.533Hz	key75_2093.005Hz	key76_2217.461Hz	key77_2349.318Hz	key78_2489.016Hz	key79_2637.02Hz	key80_2793.826Hz	key81_2959.955Hz	key82_3135.963Hz	key83_3322.438Hz	key84_3520.0Hz	key85_3729.31Hz	key86_3951.066Hz	key87_4186.009Hz
4733	0.00	0.13	0.11	0.08	0.15	0.07	0.15	0.10	0.18	0.36	0.11	0.08	0.33	0.10	0.48	0.26	0.26	0.48	0.68	0.25	0.26	0.23	0.25	0.24	0.19	0.09	0.04	0.05	0.08	0.12	0.07	0.07	0.20	0.04	0.07	0.26	0.03	0.26	0.22	0.11	0.04	0.04	0.01	0.18	0.37	0.86	0.38	0.12	0.04	0.07	0.28	0.37	0.04	0.03	0.01	0.02	0.07	0.09	0.02	0.05	0.05	0.07	0.08	0.03	0.02	0.02	0.02	0.10	0.03	0.01	0.15	0.13	0.01	0.09
4800	0.00	0.01	0.01	0.30	0.16	0.11	0.10	0.03	0.03	0.28	0.20	0.14	0.04	0.58	0.46	0.15	0.52	0.55	0.40	0.23	0.05	0.19	0.24	0.15	0.07	0.04	0.01	0.01	0.19	0.25	0.02	0.02	0.24	0.16	0.18	0.08	0.11	0.18	0.16	0.04	0.04	0.05	0.01	0.03	0.02	0.06	0.03	0.04	0.00	0.25	0.21	0.05	0.06	0.08	0.07	0.01	0.02	0.00	0.07	0.08	0.03	0.05	0.05	0.01	0.01	0.03	0.02	0.07	0.02	0.01	0.10	0.07	0.04	0.03
4867	0.00	0.07	0.13	0.18	0.26	0.20	0.36	0.28	0.25	0.15	0.45	0.05	0.33	0.46	0.27	0.09	0.17	0.45	0.31	0.50	0.50	0.70	0.20	0.19	0.02	0.06	0.05	0.01	0.03	0.16	0.12	0.20	0.33	0.02	0.14	0.24	0.15	0.07	0.24	0.33	0.05	0.04	0.05	0.34	1.25	0.88	0.18	0.05	0.05	0.06	0.18	0.38	0.29	0.21	0.05	0.03	0.02	0.06	0.06	0.04	0.06	0.09	0.08	0.02	0.03	0.06	0.06	0.15	0.03	0.04	0.07	0.11	0.03	0.05
4933	0.00	0.00	0.07	0.14	0.27	0.19	0.09	0.23	0.30	0.13	0.25	0.16	0.29	0.56	0.44	0.12	0.20	0.66	0.95	0.37	0.47	0.35	0.23	0.12	0.09	0.05	0.02	0.05	0.15	0.25	0.04	0.17	0.18	0.04	0.19	0.11	0.06	0.25	0.30	0.34	0.11	0.08	0.08	0.19	0.22	0.20	0.09	0.03	0.03	0.14	0.06	0.05	0.01	0.12	0.08	0.04	0.12	0.04	0.04	0.02	0.01	0.13	0.03	0.10	0.01	0.01	0.03	0.08	0.01	0.00	0.08	0.03	0.02	0.06
5000	0.00	0.13	0.08	1.52	0.70	1.14	0.15	0.17	0.16	0.36	0.63	0.14	0.19	0.47	0.59	0.15	0.30	0.35	0.24	0.05	0.42	0.47	0.36	0.33	0.14	0.02	0.00	0.04	0.17	0.47	0.40	0.22	0.49	0.88	0.34	0.21	0.25	0.38	0.24	0.11	0.17	0.03	0.05	0.20	0.14	0.59	0.60	0.09	0.02	0.07	0.09	0.12	0.05	0.06	0.06	0.00	0.05	0.01	0.01	0.07	0.06	0.08	0.11	0.02	0.05	0.05	0.03	0.10	0.05	0.01	0.09	0.12	0.07	0.02
5067	0.00	0.04	0.02	0.17	0.04	0.18	0.13	0.08	0.35	0.54	0.28	0.05	0.18	0.03	0.20	0.06	0.20	0.42	0.81	0.74	0.16	0.08	0.15	0.12	0.05	0.04	0.01	0.01	0.02	0.23	0.22	0.02	0.16	0.19	0.10	0.10	0.19	0.06	0.28	0.25	0.05	0.06	0.05	0.06	0.45	0.41	0.02	0.08	0.07	0.06	0.07	0.15	0.19	0.12	0.03	0.06	0.00	0.05	0.02	0.02	0.06	0.07	0.04	0.01	0.04	0.06	0.01	0.05	0.00	0.01	0.06	0.06	0.05	0.03
5133	0.00	0.11	0.11	0.13	0.25	0.13	0.28	0.03	0.10	0.05	0.13	0.04	0.37	0.24	0.40	0.29	0.10	0.27	0.52	0.50	0.15	0.10	0.15	0.15	0.07	0.02	0.02	0.03	0.04	0.17	0.20	0.02	0.10	0.20	0.12	0.34	0.15	0.46	0.26	0.18	0.02	0.05	0.04	0.06	0.13	0.21	0.21	0.04	0.05	0.05	0.20	0.18	0.03	0.05	0.04	0.02	0.03	0.03	0.02	0.06	0.04	0.09	0.08	0.03	0.01	0.03	0.06	0.09	0.04	0.01	0.10	0.11	0.07	0.01
5200	0.00	0.10	0.07	0.05	0.14	0.14	0.09	0.02	0.28	0.37	0.20	0.13	0.12	0.15	0.05	0.07	0.08	0.13	0.21	0.20	0.14	0.05	0.21	0.09	0.06	0.05	0.03	0.03	0.06	0.32	0.30	0.01	0.14	0.14	0.12	0.11	0.30	0.03	0.25	0.10	0.04	0.04	0.02	0.07	0.10	0.10	0.08	0.00	0.01	0.10	0.02	0.16	0.10	0.06	0.06	0.01	0.03	0.03	0.00	0.05	0.04	0.08	0.08	0.01	0.00	0.04	0.06	0.10	0.04	0.01	0.11	0.10	0.03	0.01
5267	0.00	0.01	0.00	0.05	0.19	0.21	0.02	0.03	0.06	0.12	0.17	0.19	0.42	0.65	0.16	0.12	0.06	0.09	0.06	0.00	0.15	0.11	0.09	0.02	0.11	0.06	0.02	0.03	0.04	0.15	0.10	0.04	0.21	0.22	0.28	0.05	0.09	0.44	0.32	0.15	0.07	0.05	0.05	0.02	0.15	0.22	0.05	0.06	0.06	0.04	0.00	0.06	0.11	0.15	0.05	0.04	0.00	0.09	0.06	0.03	0.02	0.10	0.01	0.01	0.09	0.05	0.03	0.03	0.01	0.00	0.04	0.04	0.03	0.01
5333	0.00	0.09	0.08	0.08	0.10	0.08	0.06	0.07	0.09	0.21	0.05	0.11	0.17	0.30	0.05	0.16	0.17	0.35	0.34	0.12	0.06	0.08	0.14	0.01	0.01	0.02	0.01	0.01	0.08	0.10	0.21	0.10	0.08	0.03	0.12	0.19	0.10	0.18	0.19	0.14	0.02	0.04	0.05	0.05	0.03	0.02	0.02	0.04	0.06	0.03	0.13	0.15	0.01	0.03	0.03	0.02	0.02	0.01	0.02	0.05	0.04	0.07	0.07	0.01	0.01	0.04	0.03	0.06	0.03	0.02	0.09	0.10	0.06	0.00
5400	0.00	0.02	0.02	0.04	0.02	0.05	0.07	0.06	0.05	0.06	0.11	0.06	0.12	0.26	0.08	0.10	0.10	0.15	0.27	0.16	0.14	0.07	0.07	0.03	0.09	0.05	0.02	0.04	0.06	0.12	0.05	0.05	0.11	0.02	0.11	0.11	0.25	0.07	0.12	0.01	0.08	0.04	0.05	0.02	0.08	0.04	0.13	0.02	0.01	0.01	0.02	0.00	0.08	0.12	0.02	0.02	0.01	0.08	0.06	0.02	0.03	0.10	0.00	0.00	0.07	0.04	0.03	0.04	0.01	0.01	0.02	0.03	0.03	0.01
5467	0.00	0.02	0.03	0.06	0.08	0.08	0.03	0.08	0.10	0.19	0.07	0.03	0.07	0.21	0.17	0.02	0.11	0.18	0.33	0.27	0.10	0.07	0.14	0.06	0.03	0.02	0.01	0.04	0.14	0.20	0.07	0.01	0.08	0.08	0.10	0.09	0.04	0.29	0.21	0.04	0.01	0.04	0.06	0.02	0.08	0.05	0.04	0.02	0.03	0.01	0.08	0.06	0.02	0.06	0.01	0.03	0.04	0.08	0.04	0.01	0.04	0.09	0.01	0.00	0.05	0.01	0.01	0.03	0.01	0.01	0.03	0.05	0.04	0.01
5533	0.00	0.06	0.05	0.04	0.05	0.09	0.05	0.02	0.13	0.19	0.11	0.03	0.09	0.24	0.31	0.18	0.13	0.43	0.47	0.21	0.04	0.05	0.11	0.07	0.05	0.06	0.02	0.03	0.07	0.19	0.13	0.14	0.31	0.46	0.35	0.21	0.11	0.46	0.49	0.29	0.08	0.03	0.03	0.02	0.07	0.09	0.08	0.17	0.25	0.05	0.08	0.13	0.09	0.07	0.05	0.01	0.02	0.02	0.00	0.03	0.04	0.06	0.07	0.01	0.02	0.03	0.03	0.07	0.02	0.00	0.08	0.07	0.02	0.02
5600	0.00	0.01	0.00	0.01	0.06	0.06	0.07	0.07	0.10	0.11	0.01	0.01	0.03	0.06	0.01	0.02	0.06	0.09	0.30	0.22	0.02	0.07	0.08	0.03	0.02	0.01	0.00	0.02	0.14	0.18	0.03	0.04	0.14	0.05	0.22	0.05	0.08	0.20	0.18	0.01	0.04	0.02	0.03	0.03	0.04	0.05	0.09	0.06	0.05	0.02	0.06	0.11	0.07	0.04	0.02	0.00	0.01	0.01	0.01	0.02	0.01	0.00	0.00	0.01	0.02	0.00	0.01	0.01	0.00	0.01	0.03	0.02	0.00	0.00
5667	0.00	0.06	0.06	0.20	0.13	0.08	0.01	0.16	0.14	0.29	0.19	0.14	0.27	0.29	0.12	0.12	0.09	0.16	0.43	0.32	0.04	0.08	0.13	0.09	0.01	0.04	0.02	0.02	0.04	0.21	0.18	0.08	0.15	0.19	0.02	0.04	0.07	0.19	0.16	0.03	0.02	0.04	0.03	0.08	0.07	0.18	0.10	0.27	0.25	0.15	0.06	0.12	0.04	0.05	0.04	0.00	0.02	0.02	0.00	0.03	0.03	0.05	0.05	0.00	0.01	0.02	0.03	0.06	0.02	0.01	0.08	0.07	0.02	0.01
5733	0.00	0.00	0.02	0.02	0.09	0.08	0.04	0.08	0.06	0.08	0.13	0.06	0.05	0.02	0.06	0.05	0.03	0.17	0.42	0.25	0.06	0.04	0.08	0.04	0.03	0.03	0.01	0.02	0.09	0.16	0.09	0.04	0.05	0.05	0.10	0.07	0.02	0.08	0.09	0.13	0.05	0.04	0.06	0.01	0.01	0.05	0.02	0.28	0.24	0.04	0.03	0.01	0.00	0.06	0.04	0.02	0.06	0.02	0.02	0.01	0.01	0.07	0.01	0.05	0.00	0.01	0.01	0.04	0.00	0.00	0.04	0.02	0.01	0.03
5800	0.00	0.07	0.06	0.08	0.16	0.14	0.02	0.09	0.13	0.00	0.02	0.06	0.04	0.08	0.06	0.01	0.10	0.17	0.25	0.08	0.12	0.06	0.06	0.02	0.07	0.02	0.00	0.02	0.06	0.17	0.09	0.12	0.14	0.07	0.17	0.16	0.17	0.33	0.11	0.07	0.08	0.02	0.05	0.01	0.02	0.06	0.06	0.51	0.59	0.29	0.10	0.05	0.02	0.02	0.02	0.00	0.02	0.01	0.00	0.04	0.03	0.05	0.05	0.01	0.02	0.02	0.02	0.05	0.02	0.00	0.05	0.06	0.03	0.01
